id,full_name,gender,specialty,category,work_address,latitude,longitude,schedule_json,loyalty_score,avg_sales_brick,phone,email
66ee392e-1619-42d1-a715-138f7e5da5a5,Беляа Марина Александровна,F,Cardiologist,A,"МЦ «Он Клиник», Рязанский просп., д. 33",55.745482,37.598743,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}}",5.1,73.83,+7(990)104-95-75,belyaa.m66ee@yandex.ru
2f1cfa5f-b493-4c1d-9339-8ca555b38aaa,Мороза Алина Сергеевна,F,Rheumatologist,C,"Медицинский центр «Здоровье», Балаклавский просп., д. 94",55.630058,37.675587,"{""tuesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""saturday"": {""start"": ""14:00"", ""end"": ""18:00""}}",4.0,0.0,+7(988)492-18-39,moroza.a2f1c@mail.ru
aa7886e9-1ebb-44c7-97b9-9e9a4ac198f5,Макаров Роман Александрович,M,Neurologist,B,"Клиника «Чайка», ул. Новослободская, д. 99",55.768704,37.63628,"{""monday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""13:00""}}",7.2,61.02,+7(965)995-84-17,makarov.raa78@yandex.ru
9eb7767d-c23d-4de0-961b-35a176a0a26a,Алексеев Кирилл Евгеньевич,M,Cardiologist,A,"Городская поликлиника №27, Нахимовский просп., д. 14",55.735627,37.607223,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",8.2,96.84,+7(934)257-19-78,alekseev.k9eb7@gmail.com
85262b3f-3a7f-49e4-9193-b4ecc462b5ad,Макаров Сергей Николаевич,M,Neurologist,C,"ГКБ №73, ул. Профсоюзная, д. 79",55.778921,37.69155,"{""monday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""19:00""}}",3.6,9.1,+7(912)462-77-17,makarov.s8526@gmail.com
365ca7d4-c497-4988-8e7e-4c7e6115b3e5,Михайлов Иван Евгеньевич,M,Cardiologist,C,"МЦ «СМ-Клиника», ул. Тверская, д. 111",55.705358,37.71383,"{""monday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""14:00""}}",1.1,38.86,+7(921)616-47-54,mikhaylov.i365c@yandex.ru
21592037-2312-4bc0-8aec-4e72e40421c4,Макаров Матвей Михайлович,M,Neurologist,B,"Поликлиника при ГКБ №155, Ломоносовский просп., д. 103",55.656041,37.623756,"{""monday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""13:00""}}",7.2,55.54,+7(976)485-18-72,makarov.m2159@yandex.ru
7fde8e07-7edf-4fe5-9f31-27bb86d11385,Киселёв Евгений Николаевич,M,Pulmonologist,B,"Городская поликлиника №90, Ломоносовский просп., д. 38",55.889016,37.552722,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",6.9,18.39,+7(939)253-72-16,kiselyov.e7fde@yandex.ru
35f5dd8d-594c-47a0-af5a-665ce8d98335,Петра Галина Михайловна,F,Gastroenterologist,B,"Многопрофильная клиника «Столица», ул. Покровка, д. 112",55.799971,37.64505,"{""monday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""14:00""}}",7.3,68.55,+7(999)876-73-85,petra.g35f5@mail.ru
fa7d51ef-782e-46a2-9a71-03daf10f6116,Соловьёва Наталья Александровна,F,Therapist,A,"Городская поликлиника №45, филиал 5, ул. Марксистская, д. 2",55.774726,37.586173,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",6.8,71.65,+7(976)311-52-59,solovyova.nfa7d@gmail.com
382e6f3d-f330-43c7-a01a-3901909fa4c7,Ильин Алексей Алексеевич,M,Cardiologist,C,"Медицинский центр «Здоровье», ул. Садовая-Кудринская, д. 80",55.858233,37.586263,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""18:00""}}",5.9,20.13,+7(990)990-46-23,ilin.a382e@gmail.com
510653f7-db64-40f7-9542-d324f7a4c8a5,Макара Татьяна Александровна,F,Pulmonologist,A,"Клиника «Медси», ул. Бауманская, д. 10",55.793857,37.423115,"{""tuesday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""18:00""}}",9.6,85.84,+7(920)698-92-71,makara.t5106@yandex.ru
bc3c91ee-69f5-4af4-9c2d-8babdc89f2c3,Мороза Вероника Петровна,F,Cardiologist,B,"КДЦ №12, Алтуфьевское ш., д. 12",55.893073,37.687964,"{""monday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""18:00""}}",9.5,44.59,+7(933)516-48-39,moroza.vbc3c@yandex.ru
10de2283-0dbe-4436-8412-d2a3dd7dae63,Макаров Иван Петрович,M,Cardiologist,B,"Медицинский центр «Здоровье», Каширское ш., д. 114",55.774699,37.580996,"{""monday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""13:00""}}",0.2,60.33,+7(982)884-29-64,makarov.i10de@yandex.ru
27d9c853-b545-4a9e-9b42-282a23ae6f08,Зайцев Даниил Евгеньевич,M,Therapist,B,"Городская поликлиника №37, ул. Большая Полянка, д. 112",55.800681,37.614495,"{""monday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}}",3.2,18.95,+7(949)235-61-10,zaytsev.d27d9@rambler.ru
79aa9c18-8c74-4636-84bb-1f6001416a0f,Кузьмина Екатерина Викторовна,F,Therapist,C,"Медицинский центр «Здоровье», Балаклавский просп., д. 6",55.838699,37.473019,"{""monday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""18:00""}}",7.2,28.35,+7(940)773-19-16,kuzmina.e79aa@mail.ru
508708cd-131c-48eb-9bbd-f4065ed0f0f3,Иванов Андрей Юрьевич,M,Neurologist,C,"Многопрофильная клиника «Столица», Комсомольский просп., д. 50",55.8254,37.71361,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}}",0.0,18.11,+7(937)635-27-99,ivanov.a5087@rambler.ru
000fc45a-72a5-4522-a2b3-6d0f51a8fd46,Кузьмин Сергей Алексеевич,M,Cardiologist,A,"КДЦ №38, Алтуфьевское ш., д. 73",55.653862,37.67045,"{""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""18:00""}}",9.8,96.24,+7(965)636-29-81,kuzmin.s000f@mail.ru
83c02add-bcdf-4f55-8f65-bc80d3e86ea5,Михайла Екатерина Евгеньевна,F,Gastroenterologist,C,"Клиника «Семейный доктор», ул. Академика Янгеля, д. 112",55.780058,37.703377,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",1.2,0.0,+7(957)600-77-36,mikhayla.e83c0@rambler.ru
cdd10877-d746-458e-b00e-e455e754a375,Тараса Татьяна Андреевна,F,Cardiologist,C,"КДЦ №138, Можайское ш., д. 46",55.70139,37.751665,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",5.4,10.02,+7(954)475-27-58,tarasa.tcdd1@yandex.ru
4aa2047b-c63a-4e02-973f-01034951fcff,Бела Анна Сергеевна,F,Neurologist,A,"КДЦ №82, ул. Маросейка, д. 34",55.866469,37.467699,"{""monday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",9.2,79.18,+7(922)160-86-93,bela.a4aa2@yandex.ru
21fa502a-5688-4581-bb1f-e69ece9bf4b9,Киселёв Матвей Александрович,M,Therapist,A,"ГКБ №180, Авиамоторная ул., д. 53",55.73024,37.751494,"{""monday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""19:00""}}",7.3,108.89,+7(923)910-93-75,kiselyov.m21fa@gmail.com
8bd70c8b-eb55-4c48-8ee4-631f7a065fbc,Беляа Полина Борисовна,F,Therapist,B,"ГКБ №207, Каширское ш., д. 84",55.793429,37.572396,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""18:00""}}",5.1,48.27,+7(915)845-90-74,belyaa.p8bd7@mail.ru
2ee906f4-3e35-4f13-a612-3af74e5f8a64,Ковалёва Ирина Андреевна,F,Neurologist,B,"ГКБ №51, Варшавское ш., д. 45",55.773763,37.430092,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}}",6.4,37.72,+7(915)628-27-69,kovalyova.i2ee9@gmail.com
0d912570-6bee-4492-93fd-77a8501b9383,Баранов Михаил Алексеевич,M,Cardiologist,C,"Городская поликлиника №107, филиал 2, ул. Тверская, д. 116",55.80962,37.52704,"{""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",0.1,27.06,+7(910)282-72-58,baranov.m0d91@rambler.ru
d302a9ae-7e96-4632-9cd0-1541665c532d,Ильин Андрей Евгеньевич,M,Neurologist,B,"Поликлиника при ГКБ №82, ул. Марксистская, д. 56",55.660993,37.755946,"{""monday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""saturday"": {""start"": ""07:00"", ""end"": ""14:00""}}",4.1,46.33,+7(986)624-78-62,ilin.ad302@gmail.com
2f544ef3-06b7-4b93-8ac3-afc73c1fd9a7,Воробьёв Илья Алексеевич,M,Endocrinologist,C,"МЦ «СМ-Клиника», Дмитровское ш., д. 85",55.801397,37.837273,"{""monday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""17:00""}}",3.4,13.02,+7(981)662-95-58,vorobyov.i2f54@mail.ru
65f85c5e-0b4f-438e-9a65-19b9356b9bd2,Петра Галина Дмитриевна,F,Endocrinologist,A,"Клиника «Медси», просп. Мира, д. 114",55.64239,37.634414,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",7.9,79.68,+7(997)885-59-71,petra.g65f8@mail.ru
518d7ab9-6172-423e-b421-41ecc5f358c0,Комаров Матвей Николаевич,M,Therapist,B,"Городская поликлиника №41, Дмитровское ш., д. 119",55.8672,37.610974,"{""monday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""16:00""}}",1.6,21.17,+7(990)844-44-63,komarov.m518d@gmail.com
b17e6b1c-22a0-439b-b262-cbf5d25fb9a2,Тита Алина Ивановна,F,Neurologist,B,"Клиника «Медси», Волгоградский просп., д. 88",55.665089,37.604454,"{""monday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""19:00""}}",6.2,3.46,+7(913)750-43-56,tita.ab17e@mail.ru
8567265b-afda-4ac3-aee0-1d6f32f0c4ea,Ильина Ирина Петровна,F,Cardiologist,A,"ГКБ №116, Ленинградский просп., д. 66",55.67365,37.810684,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",7.7,102.01,+7(924)436-92-94,ilina.i8567@yandex.ru
9c5eb214-72c4-43bd-8c53-f76177d9b495,Ильина Татьяна Михайловна,F,Neurologist,B,"МЦ «Он Клиник», Алтуфьевское ш., д. 16",55.757763,37.735866,"{""monday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""18:00""}}",2.0,70.55,+7(913)834-86-44,ilina.t9c5e@rambler.ru
ee511b48-084a-48a9-a228-35288a8a8e1c,Бела Ирина Андреевна,F,Gastroenterologist,C,"Городская поликлиника №71, Варшавское ш., д. 16",55.852045,37.672468,"{""monday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""18:00""}}",1.5,22.76,+7(927)145-96-93,bela.iee51@rambler.ru
e9ac3c4f-86ba-41cd-9953-494c18fc17c6,Алексеев Денис Александрович,M,Pulmonologist,B,"КДЦ №25, ул. Академика Янгеля, д. 36",55.74622,37.645124,"{""monday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""12:00"", ""end"": ""18:00""}}",3.1,64.79,+7(977)837-71-54,alekseev.de9ac@yandex.ru
fae6d715-ea3f-4329-98de-e4eeed1c0186,Иванов Андрей Дмитриевич,M,Therapist,B,"МЦ «СМ-Клиника», ул. Марксистская, д. 12",55.889237,37.60767,"{""monday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""saturday"": {""start"": ""13:00"", ""end"": ""19:00""}}",6.5,66.38,+7(974)349-86-14,ivanov.afae6@yandex.ru
b334eac1-4b28-4955-9bff-3fa6ea2e339e,Титов Сергей Сергеевич,M,Rheumatologist,C,"Многопрофильная клиника «Столица», ул. Генерала Дорохова, д. 86",55.732441,37.706485,"{""monday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""15:00""}}",2.4,20.9,+7(989)516-71-47,titov.sb334@rambler.ru
d1e79351-d144-4da8-80cc-1b55879d27c9,Виноградов Александр Евгеньевич,M,Therapist,A,"Клиника «Медси», ул. Щербаковская, д. 27",55.783291,37.843425,"{""monday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""18:00""}}",5.6,65.3,+7(942)231-11-30,vinogradov.ad1e7@rambler.ru
a9f477aa-a1c4-4fc5-9914-7b459afef0f4,Новиков Кирилл Иванович,M,Neurologist,B,"Многопрофильная клиника «Столица», ул. Люблинская, д. 60",55.79674,37.738914,"{""monday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""17:00""}}",4.1,76.45,+7(982)431-79-66,novikov.ka9f4@rambler.ru
1b864386-338c-47b9-8fd9-5a853081e488,Козла Дарья Алексеевна,F,Rheumatologist,A,"Поликлиника при ГКБ №188, Волгоградский просп., д. 38",55.733998,37.658672,"{""monday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""saturday"": {""start"": ""07:00"", ""end"": ""15:00""}}",8.0,93.76,+7(995)846-32-66,kozla.d1b86@rambler.ru
21a660f3-ba40-492c-88f5-a410655e3ed3,Андреа Ольга Андреевна,F,Endocrinologist,B,"Клиника «Семейный доктор», ул. Марксистская, д. 101",55.742193,37.378713,"{""monday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""20:00""}}",6.5,44.4,+7(913)962-91-62,andrea.o21a6@yandex.ru
fb32bc64-b8a6-4303-ba7e-8d4684752689,Тита Наталья Александровна,F,Gastroenterologist,B,"Городская поликлиника №46, ул. Профсоюзная, д. 22",55.708411,37.472773,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""16:00""}}",4.8,47.71,+7(938)556-10-49,tita.nfb32@gmail.com
42e52424-5094-4c49-a799-5e239da1af19,Куликов Денис Сергеевич,M,Cardiologist,B,"ГКБ №78, ул. Генерала Дорохова, д. 63",55.759774,37.392265,"{""monday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""20:00""}}",5.5,49.95,+7(914)972-49-25,kulikov.d42e5@mail.ru
3de93087-e6bc-41df-bd4e-062494ba603e,Ковалёв Илья Евгеньевич,M,Cardiologist,B,"Городская поликлиника №63, Можайское ш., д. 47",55.841738,37.611624,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""18:00""}}",7.2,94.21,+7(919)679-78-95,kovalyov.i3de9@gmail.com
44a64c1b-38e5-4398-858d-60ce8022c5b1,Ильин Арсений Петрович,M,Cardiologist,B,"Клиника «Семейный доктор», Балаклавский просп., д. 119",55.881327,37.572058,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",6.1,54.98,+7(932)517-88-12,ilin.a44a6@rambler.ru
dcd07b67-2210-4557-a527-5fbfc144b541,Новика Юлия Александровна,F,Endocrinologist,B,"Многопрофильная клиника «Столица», Балаклавский просп., д. 40",55.69152,37.651378,"{""monday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""saturday"": {""start"": ""14:00"", ""end"": ""18:00""}}",8.0,57.18,+7(970)643-39-45,novika.yudcd0@rambler.ru
61d7b200-3c65-41a4-9f87-3a54cbd2a05c,Беляев Илья Александрович,M,Therapist,A,"Городская поликлиника №174, филиал 4, Можайское ш., д. 52",55.671325,37.642842,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""17:00""}}",7.8,97.07,+7(943)114-69-60,belyaev.i61d7@gmail.com
c8f1bd1c-86c1-47e1-91f0-0cc5e1223469,Тарасов Даниил Борисович,M,Gastroenterologist,C,"Поликлиника при ГКБ №201, ул. Бауманская, д. 18",55.682213,37.480959,"{""monday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""18:00""}}",3.8,2.89,+7(933)727-82-87,tarasov.dc8f1@yandex.ru
3e80dc70-b645-4a1c-bf6d-9f9b68361679,Воробьёва Вероника Владимировна,F,Therapist,C,"Многопрофильная клиника «Столица», ул. Садовая-Кудринская, д. 17",55.676584,37.761454,"{""monday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""18:00""}}",2.7,2.0,+7(941)169-74-27,vorobyova.v3e80@yandex.ru
27af5bba-9553-4fbb-b4d4-463ffdf24669,Кудрявцев Андрей Андреевич,M,Therapist,B,"Медицинский центр «Здоровье», ул. Тверская, д. 104",55.846757,37.492006,"{""monday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""14:00""}}",7.2,39.16,+7(928)505-17-46,kudryavtsev.a27af@mail.ru
